Symbol,Model,RMSE,MAE,QLIKE,UnderPred_Rate,Count
.KSE,GRU-AFBRL,0.018940546852413725,0.003592193646018415,0.4937786972826083,44.63701765860039,3058.0
.KSE,GRU-AFBRL-Original,0.005288124807891835,0.0034628117288224886,0.5762264816353181,46.010464355788095,3058.0
.KSE,GRU-MSE,0.004730352540713704,0.003105319541473372,0.4792475952194844,48.39764551994768,3058.0
.KSE,GRU-QLIKE,0.005070267285825796,0.003382892906747585,0.4337383097234747,38.06409417920209,3058.0
.KSE,LSTM-AFBRL,0.005104774081022781,0.003377768604960157,0.5235819557508287,46.304774362328324,3058.0
.KSE,LSTM-AFBRL-Original,0.005347170345879176,0.0035245937378863583,0.6212797771869638,46.664486592544144,3058.0
.KSE,LSTM-MSE,0.0050457941617017285,0.0032484546230296648,0.5257101078363602,49.60758665794637,3058.0
.KSE,LSTM-QLIKE,0.02233360453842132,0.004344139524874038,0.44645978333277914,37.86788750817528,3058.0
.MXX,GRU-AFBRL,0.004622467806116766,0.00294566761109983,0.5196426473419783,55.64263322884012,3190.0
.MXX,GRU-AFBRL-Original,0.004775825733254382,0.0029826494796417738,0.5430030330544788,57.52351097178683,3190.0
.MXX,GRU-MSE,0.012271952836338485,0.0033550925599569233,0.6016731697934761,60.721003134796234,3190.0
.MXX,GRU-QLIKE,0.4331953673583066,0.01982386159839461,0.4346026366128938,48.68338557993731,3190.0
.MXX,LSTM-AFBRL,0.004934918583939868,0.0031410872672815292,0.6576023549211067,55.987460815047015,3190.0
.MXX,LSTM-AFBRL-Original,0.005206630351213138,0.0032526026391463806,0.7896028292069363,59.27899686520376,3190.0
.MXX,LSTM-MSE,0.005011188536722006,0.0031591853214247853,0.6973391472238135,61.03448275862069,3190.0
.MXX,LSTM-QLIKE,0.004602594293452112,0.0030214358159714517,0.46674565324228867,48.18181818181818,3190.0
.N225,GRU-AFBRL,0.005384678938086108,0.0031695339830174534,0.4283692010802804,31.428571428571427,3080.0
.N225,GRU-AFBRL-Original,0.00546954313127373,0.003424423435856792,0.44213885744125553,29.642857142857142,3080.0
.N225,GRU-MSE,0.025908204806382742,0.0037707692099845924,0.4138087423060424,37.5974025974026,3080.0
.N225,GRU-QLIKE,0.036495200769389786,0.004611237860315388,0.437684762517771,30.746753246753244,3080.0
.N225,LSTM-AFBRL,0.005781653938023239,0.0033827809316096273,0.5763370841196377,33.57142857142857,3080.0
.N225,LSTM-AFBRL-Original,0.07170868385898002,0.008051424639795076,0.6576693555809623,30.454545454545457,3080.0
.N225,LSTM-MSE,0.005816673991459475,0.0034184370307477415,0.5723990345001231,35.714285714285715,3080.0
.N225,LSTM-QLIKE,0.005884013481270086,0.0036443236166179053,0.5475414355173883,32.5974025974026,3080.0
.NSEI,GRU-AFBRL,0.0053948485772455,0.0031998038717293135,0.5293245098672116,42.053401144310236,3146.0
.NSEI,GRU-AFBRL-Original,0.005612771345459695,0.0031990049840035476,0.5995757826121755,46.75778766687858,3146.0
.NSEI,GRU-MSE,0.005691131962857511,0.0032167013861437383,0.474695490910556,45.8041958041958,3146.0
.NSEI,GRU-QLIKE,0.00531657368270829,0.0033616629750045355,0.3729660167923117,34.90146217418945,3146.0
.NSEI,LSTM-AFBRL,0.0056258264079827825,0.003397925119441852,0.5518862907507325,43.57914812460267,3146.0
.NSEI,LSTM-AFBRL-Original,0.00609314285121873,0.0035311672648179106,0.7404154101953755,48.34710743801653,3146.0
.NSEI,LSTM-MSE,0.0055195706851249625,0.00348365266244805,0.6119646385013305,42.434837889383346,3146.0
.NSEI,LSTM-QLIKE,0.005440577833901364,0.0036211175657802773,0.4320072739287899,34.90146217418945,3146.0
.OMXC20,GRU-AFBRL,0.008231169640194921,0.0037244931776694613,0.7850381588923526,49.25074925074925,2002.0
.OMXC20,GRU-AFBRL-Original,0.007109513597555388,0.003920896516610397,1.224233670175542,49.75024975024975,2002.0
.OMXC20,GRU-MSE,0.005871627988498789,0.0031376763610760656,0.5354354206648446,52.547452547452544,2002.0
.OMXC20,GRU-QLIKE,0.0060133447006933335,0.0032954003976085303,0.36004388250688724,42.107892107892106,2002.0
.OMXC20,LSTM-AFBRL,0.00647305659779268,0.0036189928497754823,0.8988651823413052,50.44955044955045,2002.0
.OMXC20,LSTM-AFBRL-Original,0.007160594478381142,0.003962260798572514,1.248920213358726,50.44955044955045,2002.0
.OMXC20,LSTM-MSE,0.006737537819543487,0.0035628616260938773,0.9608608983990679,56.993006993006986,2002.0
.OMXC20,LSTM-QLIKE,0.006061744569643313,0.0032865464159133463,0.5332357349232872,45.3046953046953,2002.0
.OMXHPI,GRU-AFBRL,0.007249625447020717,0.0041253243039145095,1.1714761531424105,56.32411067193676,2024.0
.OMXHPI,GRU-AFBRL-Original,0.5681684733176948,0.06332602490801763,2.0466875085181053,54.54545454545454,2024.0
.OMXHPI,GRU-MSE,0.006619550407292946,0.003860421043152544,0.8408198527850064,58.79446640316206,2024.0
.OMXHPI,GRU-QLIKE,0.006215070258056235,0.00376155264215376,0.5502384987301995,46.98616600790514,2024.0
.OMXHPI,LSTM-AFBRL,0.007710757469918,0.004477373626734525,1.3992854658574918,57.16403162055336,2024.0
.OMXHPI,LSTM-AFBRL-Original,0.008133976078262148,0.004760512349651442,1.9942465461123944,55.533596837944664,2024.0
.OMXHPI,LSTM-MSE,0.007538932823165501,0.004354681700773478,1.2363046849646053,61.6106719367589,2024.0
.OMXHPI,LSTM-QLIKE,0.007043813918965876,0.0041555161534746685,0.8400208931984314,48.46837944664031,2024.0
.OMXSPI,GRU-AFBRL,0.00671312098616838,0.003625693829889697,0.9179761660076223,56.17588932806324,2024.0
.OMXSPI,GRU-AFBRL-Original,0.006743193598598774,0.0037952226089145655,0.7804500970611773,54.44664031620553,2024.0
.OMXSPI,GRU-MSE,0.0066447758012343405,0.0035680920939479845,0.7809375469539113,58.94268774703557,2024.0
.OMXSPI,GRU-QLIKE,0.006658387542586722,0.0035545450526855748,0.6665710331212202,51.18577075098815,2024.0
.OMXSPI,LSTM-AFBRL,0.007286188253493372,0.003972483856716038,1.124143091300341,56.22529644268774,2024.0
.OMXSPI,LSTM-AFBRL-Original,0.007659600850274574,0.00424749853229208,1.447947762498297,53.112648221343875,2024.0
.OMXSPI,LSTM-MSE,0.007285543704090252,0.003920385742997804,1.0573290835651958,62.10474308300395,2024.0
.OMXSPI,LSTM-QLIKE,0.006146801935947869,0.0034625584470718623,0.5482797303634906,52.27272727272727,2024.0
.OSEAX,GRU-AFBRL,0.006309295161198291,0.00316843888642548,0.3454702213724005,39.41761363636363,2816.0
